美版iPhone5 (已解锁)黑色|3300元
转一部iphone5,黑色16G。外观9.9新!|3222元
全新未开封iphone5耳机一个。|120元
iphone5国行 黑色 刚买不到三个月|4000元
女士自用5个月的9300白色国行想换苹果5|2700元
转让发售第二日购买的 iphone5c粉色|4200元
转个白色苹果5在保修的一直女孩使用特别新|2000元
三网白色iphone5 女友自用机 可换黑色i5|3350元
实体店火爆促销iPhone5.4s.4.先验货假一罚十|1600元
女生自用白色国行苹果五低价转让|1950元
95成新苹果iPhone564GB|5000元
低价转让99新白色国行16GIPHONE5|4400元
白色苹果iPhone516GB国行正品发票保修期内无拆无修|2500元
纯个人转两部白色苹果iPhone516GB国行正品发票保修期内无拆修|3400元
全新电信版ihone5,刚买不到一个月机会难得|4500元
二手苹果IPhone5IPhone4SIPhone4|1600元
IPhone5出售|3000元
95新白色IPHONE5国行价格可面议|3500元
出iPhone5|4000元
个人自用国行95成新苹果iPhone5|3500元
白色苹果国行正品发票保修期内原装主配无拆无修|1830元
白色苹果iPhone564GB其他版本在保修期内|4650元
iphone5黑色全新未拆封香港行货16G|4200元
黑色苹果iPhone5|3950元
私人转让白色 苹果5国行16G正品 异地也支持可刀|3500元
iPhone5美版|3100元
白色苹果iPhone516GB港版正品发票保修期内无拆无修|3500元
IPHONE全系DIY个性定制手机壳|60元
转让自用的苹果白色5国行|3600元
全新iphone5 国行16G白色 包装完整无损伤 配件齐全|4100元
苹果5合约机黑色刚买5个月|3500元
白色 苹果 iPhone5 16GB 港版正品发票 原装主配|3400元
电信版iphone5,激活刚半个月|3800元
Iphone5白|3500元
电信版iPhone5白色|3900元
9成新苹果iPhone5|3200元
全新Iphone5白色转让|4800元
很粉的Iphone5 香港带回来的机子 高端大气上档次|3600元
note2换iphone5或者s4|3000元
白色苹果iPhone516GB国行正品发票在保修期内已拆封|3680元
电信版iPhone5|3800元
卖手机一部iPhone5|4400元
7月购买的国行16g在保iPhone5|3899元
白色苹果532GB国行正品发票原装主配|4000元
iphone5手机转让想换机子|4180元
全新黑色苹果iPhone516GB港版|4200元
全新Iphone5,,国行,16G黑色,4300,没激活|4300元
黑色苹果iPhone5|4000元
转让全新苹果iphone5c 16G白色 正品行货 全国联保|4100元
白色苹果iPhone516GB国行无拆无修|3400元
9成新格里芬iPhone5保护套|50元
白色苹果iPhone5|3500元
便宜出售苹果5|3600元
本人出售行货iphone5入手一个月左右。|4700元
本人出售一个月+的iphone5黑。无一出处掉漆。|4800元
iphone5原装后盖 白色|300元
苹果ihoneid通用HDMI转接线|100元
急转iPhone5白色16g|3700元
家中闲置两台苹果一起卖白色苹果iPhone516GB国行正品发票|3400元
个人iPhone5 港版没过年保|3800元
出售苹果5一台..国行.白色.32G.有发票.个人.非中介|3500元
95成新苹果iPhone516GB|3500元
苹果电信iPhone516GB白国行|3600元
二手苹果iphone5 16G绿色 美版无锁 质量保证|3280元
苹果iPhone516GB|3700元
全新iphone5 32G海外直邮低价|3500元
急售32G黑色未过保iphone5,仅等3天|3350元
美版iphone5 白色 16G 有卡贴。侧面有划痕|3200元
白色苹果iPhone516GB港版在保修期内|4200元
出售iphone5 32g 白色|3500元
全新未开封Iphone5黑色 港行 16g|3600元
转让 苹果 5手机|4000元
全新苹果iPhone5|5088元
三网iphone5|3500元
自用苹果5换机|4000元
学生自用Touch532G几乎全新无任何划痕|1800元
8成新iphone5黑色32G|3600元
低价急转两部白色苹果5代|3500元
3200出自用白色16G新加坡版无锁iphone5|3200元
想换苹果5c|1200元
95成新苹果iPhone5，还有个4s最低3200|3600元
IPhone5电信/16G/黑色,全新未开封!!|3600元
九成新iPhone5低价速转|3900元
美版无锁32G黑iphone5|3500元
MoshiOverture系列ihone5手机壳oshi手机壳|100元
白色苹果iPhone516GB白色国行正品发票无拆无修|2050元
16G的白色苹果5、全新!|4200元
全新苹果iPhone516GB|3999元
收两部白色iPhone5|6000元
转iphone5,黑色16G。|3299元
白色苹果iPhone516GB国行正品发票保修期内无拆无修|3333元
白色苹果iPhone516GB国行正品发票无拆无修|3360元
白色苹果iPhonei516GB国行正品发票保修期内无拆无修|3400元
黑色苹果iPhone532GB港版正品发票保修期内无拆无修|4100元
今天刚买的iPhone5S是白色 16G 电信版|5300元
全新电信版苹果5,5S|4200元
iphone5 黑色 16G 全新|3500元
白色苹果iPhone5|4800元
全新国行iphone5 个人闲置,实物拍摄|4000元
个人转让自已苹果5发票配件都在用了4个月|3450元
转让全新未拆封国行iPhone5 64G(黑色)|5300元
95成新苹果iPhone5|3000元
个人转让自用的苹果lPHONE5国行滴16G|1元
白色苹果iPhone5|3500元
自用苹果 iPhone5 白色16G国行全国联保可验机|3501元
白色苹果iPhone5|3688元
求购一部iPhone5,港行国行不限,能正常使用就行。|2230元
激活不久 苹果 iPhone5 国行16G可验机|3508元
个人iPhone5出售。|3500元
价格可少九八新 白色 苹果5代 国行 16G有保 发票配件在|3460元
国行 IPHONE5 32G|3900元
手机用了3个月还有12月保修 苹果5 电信版|3800元
全新iphone5未激活美版无锁|4100元
北京全新未拆封国行iPhone5 32G 黑色公司奖励|4800元
全新国行苹果5,绝对的原装机器|3800元
全新iPhone5,白色16G,美版无锁,|4100元
iphone5在保转让|3988元
闲置Iphone5,白色|3500元
转让全新未激活行货苹果iphone 5 白色 16G|4100元
美版苹果5 白色 16G 有卡贴。侧面有划痕|3200元
港行黑色 iPhone5 16GB 95新没有掉漆|3500元
全新Iphone5 国行未拆封未激活未拆包装盒-4500|4500元
持光大北京信用卡打240电信套餐免费送苹果5 手机|1000元
iPhone5 九成新,不到两个月,保修还有10个多月,国行|3900元
苹果手机ihone5转让国行一直没用配件齐全当面试机|3580元
苹果iphone5 国行白色 还有4个月保修 电信 非常新|3500元
个人转让正品ihone5全新机白色正规发票保修期内|3600元
95新低价转苹果5|3700元
小妹转两台闲置苹果iPhone5一起转让换手机了|3440元
9成新苹果iPhone5|3500元
白黑色苹果iPhone5手机各一部|3500元
黑色苹果iPhone516GB国行正品发票无拆无修|3500元
白色苹果iPhone516GB国行正品发票无拆无修|3400元
9成新iPhone5|3500元
iphone5手机转让想换机子|4219元
自用iphone5 16G白色 原装正品|3000元
急转高仿苹果iPhone5一部|400元
iphone5 16G 9成新 苹果5|3500元
苹果iPhone516GB正品发票保修期内原装主配无拆无修|3800元
个人转白色iphone5 配件齐全 正品行货手机|3580元
白色苹果iPhone516GB国行正品无拆无修|3499元
全新美版iphone5,黑色16g|4200元
白色苹果iPhone5,16GB国行!急出售!!|4500元
美版苹果5。16G白色。 便宜了3000y|3000元
美版苹果5。16G白色3000便宜了|3000元
出售港行白色32G苹果5|3800元
转让白色苹果国行无故障|3600元
iphone5白色16Gb。一个小时求速出|3550元
白色苹果iPhone516GB国行价格可议|3380元
美版IPHONE5 黑色 99成新 三网通用|3600元
转让全新未开包装韩版16G白色iphone5|4100元
黑色国行苹果5,换白色国行|3800元
95成新苹果iPhone516GB|3500元
iphone5换5s|3688元
日版有锁全新iphone5 白色16G, 激活不到2周|3000元
白色16G苹果5,9成新|4500元
黑色 苹果 iPhone5 16GB 国行正品发票 在保修期|3500元
iphone 5 转让|4588元
全新 iphone5 行货,白色,有中复电讯发票|4000元
九五新黑色电信版IP516G 低价出售|3450元
电信版苹果5白色16G诚意出售|3600元
黑色国行苹果5，换白色国行|3800元
全新大陆行货IPHONE5 包装盒未打开-白色|4400元
出iphone5|5000元
白色 苹果 iPhone5 16GB,全新未拆封,未激活|3900元
原装未注册的全新苹果5|4200元
全新iPhone5和全新三星S4转让|4200元
苹果iPhone5c16GB国行|4200元
苹果iphone5 国行白色 还有4个月保修 电信 非常新|3580元
行货IPHONE5 32G 没修过|4000元
高仿i5出手|600元
苹果5 全新在保|3750元
白色苹果iPhone5|3700元
白色苹果iPhone516GB国行正品发票保修期内原装主配无拆无修|3400元
黑色苹果iPhone516GB国行正品发票保修期内原装主配无拆无修|3500元
95成新苹果iPhone5便宜港行|3200元
港版IPhone5C16G全新白色或绿色3900元出售|3900元
出个港行黑色iPhone5,16G的,还在保修,有照片,进来看看|3599元
白色苹果iPhone516GB国行正品无拆无修|3500元
黑色苹果iPhone516GB国行正品发票保修期内无拆无修|3999元
白色苹果iPhone516GB国行正品发票保修期内原装主配无拆无修|3318元
求苹果5或4s|1800元
个人诚转iPhone5白色保修期内手机一部|3560元
白色苹果iPhone516GB国行在保修期内|4400元
95成新苹果iPhone5|3300元
iphone5 16g 黑色 国行|3700元
苹果5c出售啦|9999元
个人转苹果5白色16G|3560元
转让iphone5原装数据线|70元
9.5成新CDMA 16G白色iphone5|3500元
3000收iphone5电信版|3000元
原装 苹果iphone5 数据线and充电器 一套|150元
白色苹果iPhone516GB未激活中关村买刚到手,觉得不合适,低转|4200元
白色苹果iPhone516GB国行正品发票保修期内无拆无修|3333元
苹果(APPLE)iPhone 5 16G版 3G手机 黑色|4300元
全新iphone5;未激活;黑色;32G,国行;配件齐全|5100元
IPHONE 5 苹果5 白色自用 有保修 无拆无修|3450元
iphone5手机转让想换机子|4218元
个人因换手机出售苹果国行五代有发票|2450元
秒杀爱疯5白色32g,1比1, 秒杀价安卓系统,速度很快的|350元
精仿苹果5深度ios系统换高仿苹果4s只换黑色的|1元
苹果5 国行 16G|2600元
白色 国行 苹果5代 保险期内 没任何故障转让|3550元
苹果5换苹果4|3400元
急购苹果iPhone5一部黑白新旧都行可上门取|4300元
转一部iphone5,黑色 16G。美版的无锁V版。|3299元
iphone5,白色,2013年5月1号购买|4000元
自用港行白色16GIPhone5|3500元
黑色 苹果 iPhone5 16GB 国行正品发票 保修期内|3800元
全新 白色 苹果 iPhone5 16GB 国行正品发票|4499元
2500求一部电信版iphone5|2500元
苹果5换机速度联系换S4国行|4300元
苹果5c手机|4000元
全新港版iphone5耳机,数据线,充电器|1元
转让iphone5|5000元
黑色苹果iPhone516GB电信版|4600元
黑色苹果iPhone516GB电信版|4600元
转让IPHONE5白色16G国行在保配件全新|3666元
北京同城 国行iphone5黑色32G未激活|4600元
全新国行iphone5个人使用1个月,实物拍摄 – 3900|3900元
个人转让个人iphone5|3250元
95成新港版黑色iphone5,欲购从速|4000元
全新 未拆封 iPhone5黑色32G|4800元
iPdiniWifi+GSM+CDMA+4G网络16G黑色港版纯个人|3000元
iphone5换机想换w999|20元
自用无任何故障白色国行正品苹果5|3500元
白色在保自用iphone5出售|4000元
求购苹果5。3300左右不能超过3600|3300元
自用手机苹果5|2600元
急购苹果5一台颜色不限我可上门取|4200元
给女友买的95成新苹果iPhone5|2645元
北京面交转港版已越狱黑色iPhone5|4000元
白色苹果iPhone5|4100元
诚心出售苹果手机配件齐全的iphone5保内手机一部|3570元
个人转让几乎全新电信版 32G 黑色iPhone 5|3800元
刚使用一个月九九新I9300出售|2150元
全新已拆封美版iphone5,16g,白|4200元
白色苹果iPhone5|3500元
正版ihone5通用硅胶保护壳|50元
个人求购全新末开封iphone5/5s 送礼用|4200元
两台iPhone5一起转让了换手机了要速度亲|3800元
北京出售iPhone5黑色32G个人用的|4200元
未激活,联通版,国行iphone 5,16G,白色|4450元
转让IPONE5手机白色32G|3700元
16G白色苹果iPhone5转让|3600元
Iphone5 黑色 32G 美版无锁|4000元
8成新苹果iPhone5|3000元
苹果5白色32G换机换三星|4300元
北京二手iPhone5自用32G保修期内|4200元
转全新iPhone5Findables手机保护壳|170元
iphone5|4200元
出售iphone5S 16G 金色 7300元|7300元
全新 苹果 iPhone5 白色16G国行|4300元
白色苹果iPhone516GB港行版1年保修期内无拆无修|4000元
全新IPHONE5 16G 澳洲版|3800元
苹果5国行16G|4300元
白色苹果iPhone516GB正品发票在保修期内|3580元
收购一部苹果5手机|3000元
黑色国行苹果5，卖或换白色国行|3800元
转PHONE5 4S白色国行16G配件全|3500元
黑色苹果iPhone516GB国行正品发票保修期内原装主配无拆无修|3700元
iphone5 转让全新 因急用现金|3500元
电信版白色Iphone 5忍痛转让|3600元
全新Iphone5,黑色、32G、港行、4300元。|4300元
自用s4刚买一个礼拜|3200元
二手白色苹果5转|3800元
Iphone 5转让|5000元
白色苹果iPhone516GB港行版1年保修期内无拆无修|4000元
便宜转个人自用苹果5国行16G|3300元
白色苹果iPhone564GB国行无拆无修|4280元
99成新 iphone5(电信版)行货转让|4500元
iPhone5自用半年|3600元
白色苹果iPhone516GB国行正品发票保修期内原装主配无拆无修|3550元
国行iphone5 16g 白色 无磕碰 或置换V版电信版|3500元
iPhone5 黑色 32g|4500元
转让一个白色的苹果5|3800元
白色 苹果 iPhone516GB 港版保修期内|3000元
苹果5换苹果4|3400元
想换机子phone5手机转让|4289元
国家苹果5代全智能手机安卓4.2.1四核 1G|699元
全新苹果iPhone5|15554元
黑色苹果iPhone5|3400元
个人iPhone5转让(急)|3500元
全新苹果iPhone5白色16G国行|4300元
iphone5 白色|3900元
全新苹果iPhone5|5000元
iphone5三防手机壳出售了,注意是手机壳|120元
个人求购苹果5-5S|4999元
小女生自己使用的95成新苹果iPhone5|2610元
iPhone5自用6个月行货手机|3800元
9成新黑蓝色港版苹果5|3450元
全新iphone 5转让|40000元
个人出售 电信版16G苹果5|4000元
白色 苹果 iPhone5 16GB 国行原装主配 无拆无修|3580元
白色苹果5裸机|3600元
出售个人使用苹果5手机一台|4100元
白色国行iphone5 16g|3699元
白色苹果iPhone516GB|3600元
黑色苹果iPhone516GB电信版|3800元
苹果 iPhone5 个人转让 白色|3700元
IPHONE 5 白色 3600 国行在保修期|3600元
九成新iphone 5低价转让|4100元
iphone5便携充电器贝壳|80元
出售自用白色美版不锁苹果5 16G|3000元
苹果5八成新转让准备换5s|2600元
全新iphone5转让|4000元
转让99成新国行黑色IPHONE5,16G发票配件齐全|4000元
出售自用苹果iPhone5|3000元
国行iPhone5黑色32G 北京城区面交,配件齐|3500元
全新iphone5 16G港行白色转让|3800元
港行iPhone5黑色16G|4100元
白色苹果iPhone516GB联通版|5000元
白色苹果iPhone5|3900元
白色苹果iPhone516GB国行正品发票原装主配无拆无修|3699元
新苹果iPhone5|4500元
全新港版充电器,数据线,耳机二个,保真,|200元
95成新苹果iPhone5|4300元
白色iPhone5 16g|3500元
出售9.9新黑色国行iPhone5发票配件齐全3650元!|3650元
转让国行16G白色iPhone5|3800元
国行九五成新Iphone 5黑色电信版|3580元
99新 黑色16G 苹果五 港版今年一月份购买|3500元
白色苹果iPhone516GB国行正品发票原装主配无拆无修|3600元
苹果5换苹果4|3400元
95成新苹果iPhone5|2980元
99新港版苹果iPhone5换电信版|3000元
求iphone5要求没有毛病有发票配件齐全的|1500元
9成新苹果iPhone5|3500元
95成新白色港版ihon564g|4350元
美版无锁36g黑色ihone5|3350元
二手苹果iPhone5|3200元
95成新苹果iPhone5|3600元
黑色苹果iPhone516GB国行在保修期内|3900元
全新苹果iPhone5|4500元
苹果 iPhone5 16GB 国行正品发票 无拆无修|3550元
黑色苹果iPhone564GB|4500元
深度iosiphone5出售或换个黑色高仿4s|600元
保修到明年九月份的黑色行货iphone516g新机|3750元
全新苹果iPhone5|2650元
黑色苹果iPhone516GB美版(无锁)保修期内原装主配无拆无修|3500元
北京收今天23号金色iPhone5预约号|5488元
本人转让黄金版苹果5一部!|3800元
95成新苹果iPhone5|3750元
全新苹果iPhone5|3780元
出售iphone5c|4600元
真心求购国行白色iphone5!|3000元
两千就卖苹果iphone5白色的国行发票无拆无修|3800元
9成新苹果iPhone5|2690元
100新未开封iPhone5原装耳机|240元
99成新苹果5刚买半个月|4300元
最低价,苹果iPhone5、4s、苹果4实体店热卖中|2800元
急转iPhone5白色,16g|3900元
还钱急转iPhone5|4200元
白色苹果iPhone516GB正品发票在保修期内|3570元
求购iPhone5|3500元
全新国行iphone5 16g 黑色 未激活|4500元
转让国行再保9成新iphone5|3600元
收一个iPhone5用|2500元
上门收售2013 iphone5 三星s4 ipad迷你自取|9999元
全新电信版白色iphone5转让——公司发的,非不正当渠道!|4000元
iphone5c|4150元
个人转让9月22日购入的白色苹果iPhone516GB国际板|4400元
iphone5全新未开封白色16G国行 3800|3800元
Iphone5C 4588 国行16G 多种颜色可选|4588元
iphone5美版无锁|3300元
只要380,奥乐868刚买一个月手机盒发票齐全|380元
16g 白色 iphone5 3700卖|3700元
9.8成新苹果iPhone5|3900元
苹果iPhone⒌16GB国行正品发票无拆无修|2050元
iphone5 16G白色|3000元
16G黑色 iphone5 8新|3450元
9.9新 iphone5黑色国行无划痕带保修卡 iso7系统|4400元
求购iphone5|3000元
20号苹果售后换的全新国航16g黑iphone5|3900元
朝阳北苑家园转让个自用32G的iPhone5|3500元
8成新苹果iPhone5|3500元
95成新苹果iPhone5电信版32G|4500元
iPhone5白色16g|3500元
转让闲置IP5国行黑色64G自取面交|4000元
白色九五成新GPFILE蓝牙皮|280元
全新iphone5,黑色,16g,无发票但未拆封|4000元
白色苹果iPhone516GB国行正品发票在保修期内|4200元
白色苹果iPhone516GB其他版本保修期内原装主配无拆无修|3500元
美版无锁32gihone5|3500元
全新土豪金,16G,新货入手,诚心转让,了解行情的在联系我,|100000元
国行iphone5便宜出|3500元
黑色苹果iPhone516GB国行原装主配无拆无修|4000元
全新苹果iPhone5|3900元
黑色苹果iPhone516GB国行|223元
白色国行iphone5-16G-9.5成新使用九个月|3500元
全新苹果iPhone5|2650元
黑色苹果iPhone5|3850元
白色64g港版ihone5没过保|4500元
正品再保lPhone5换S416GBihone4出售900|1800元
深度ios苹果5出售或换苹果4|700元
iphone5黑色国行无任何划痕(带保修卡且在保修期内)|4300元
黑色苹果iPhone516GB国行保修期内无拆无修|3500元
全新苹果iPhone5白色|3400元
个人转刚激活不久的苹果白色16G|2018元
9成新苹果iPhone5|3900元
9成新苹果iPhone5三网无锁电信直插|3150元
苹果5换苹果4|3400元
自用白色iPhone5。99新机。便宜出售了|4300元
iPhone5耳机出售自取|160元
黑色美版无锁iphone5 16G|3600元
全新苹果iPhone5|4500元
95苹果iPhone5|4500元
求购、iphone5|2500元
小姑娘自己使用的95成新苹果iPhone5|2618元
转让二手iphone5 美版64G 完美成色价格可小刀|5000元
iphone5 白色16G 刚激活官网换新保修一年|3900元
黑色iphone5转让支持验机|3500元
全新苹果5手机后保护壳|2元
白色苹果iPhone516GB国行正品发票无拆无修异地也支持|3380元
iPhone5、国行16G、|4200元
自用白色苹果5|3600元
苹果5黑色行货|4500元
黑色苹果iPhone516GB国行保修期内原装主配无拆无修|3700元
转让白色iphone5 边上有点磕碰、、国行|2599元
出售港行iphone5 16G版|4000元
客服换新黑色苹果5 16G没激活 能看懂的来 3600|3600元
二手白色苹果iphone5 16G 九成新 正品行货全国联保|3750元
全新苹果iPhone5黑色|4000元
黑色苹果iPhone516GB美版(无锁)|8000元
西安异地发布iphone5电信版带10000元话费办理中|4700元
全新苹果5手机专用外壳|3元
全新iphone5青花瓷天翼工坊抗菌手机壳|20元
全新苹果5手机高档专用膜|3元
苹果iPhone5没拆封|4200元
9成新苹果iPhone5|3500元
自用电信版iphone 5黑色16g转让|3000元
全新iphone5,黑色,16G,国行,无拆封。|4500元
iphone5国行白色16G|3500元
国行iphone5未开封新机(16G)|4700元
急售完美高仿苹果5,非常好用|450元
iphone5转让|4000元
全新苹果iPhone5|4000元
学生机,出一月份买的16G白色港行iphone5|3500元
黑色苹果iPhone516GB国行|6300元
个人转让 iphone5 16GB 白色配件什么全齐|3580元
国行正品苹果5白色9成新,3500可议|3500元
换手机转让我和家人的手机正品发票保修|3000元
白色苹果iPhone516GB国行正品发票保修期内原装主配无拆无修|3500元
转让苹果5 正品行货有发票|3610元
iPhone5 16G 港版 白色|4000元
99新黑色自用iPhone5求包养|3600元
快到结婚纪念日了求两部苹果手机诚心求购骗子滚蛋|3500元
转让爱机IPHONE5全新正品国行白色16G配件发票都有|3750元
黑色苹果iPhone516GB|6000元
iphone5|5285元
黑色 苹果 全新iPhone5 自取|3800元
低价转让iphone5正品行货配件齐全|3600元
iphone5 黑色 32g 全新|5800元
转让九成新iPhone5|3500元
转让苹果5 黑色 配件齐全|3550元
个人转让iphone5 黄牛勿扰|3550元
iphone5、国行16G、黑色|4150元
媳妇自用的IPHONE5转让|3800元
iPhone5大陆行货白色国行16G在保|3700元
白色 国行iphone516G 保修期350+|3900元
转让刚用一个半月商家勿扰|4000元
黑色苹果iPhone5|3800元
电信苹果5 换个电信N719 加钱|4500元
黑色苹果iPhone516GB港版保修期内无拆无修|3500元
iPhone5苹果手机自用 9.9新 无锁支持移动和联通|3599元
学生转让一台ihone4白色国行只要1700|1700元
朋友送的港版iphone5,使用不足一月,转给有缘人|2850元
13年7月苹果5手机|4000元
全新苹果iPhone5|3000元
白色iPhone5电信版16G用四个月|3500元
95成新苹果iPhone5|4300元
转让黑色苹果iPhone516GB配件齐全|3550元
黑色苹果iPhone516GB国行保修期内原装主配无拆无修|3850元
全新苹果iPhone5|3600元
全新苹果iPhone5|4500元
苹果5换苹果四|3500元
白色iphone5(日版64G)|3200元
移动电源，数据线，苹果5耳机|65元
精仿苹果iPhone5-真正四核运行内存16G迷你卡完美版|799元
95成新苹果iPhone5白色16G国行|4100元
白色苹果 iPhone5 16G|3580元
黑色苹果iPhone516GB港版保修期内无拆无修3400|3400元
黑色苹果iPhone516GB港版原装主配无拆无修|3500元
骚粉苹果iPhone5|3700元
4100转让全新16GB黑色港版苹果iphone5,未拆包装|4100元
刚买四个月的苹果5 白色 国行|3800元
本人学生,需要iPhone5一台|2500元
基本全新白色iPhone5|3600元
个人闲置iphone5白色32G|3500元
95成新苹果iPhone5还有200多天保修期。|3000元
过节啦低价转啦白色5送亲戚朋友都挺好|2255元
iPhone5白色港版32g 今年8月24购买激活 商家滚蛋|4200元
半价拿走苹果iPhone516GB正品发票原装主配无拆无修|3600元
iPhone5,国行16G|4200元
全新日版白色64G iphone5转让|4200元
99成新苹果iPhone5白色。16G|3800元
出售苹果IPHONE 5 16G 行货原封未激活黑色手机一部|4300元
个人闲置一部手机白色ihone5|3500元
求购iphone5一台|3000元
自自用黑色16G港行高保ihone5便宜转让|2900元
全新Iphone 5 白色,16G 电信版|4100元
iphone5|3580元
学生自用95成新苹果iPhone5港版|3800元
女生自用白色16G国行几乎全新ihone5低价转让|3000元
95成新苹果iPhone5国航|3600元
真心低价转让苹果5白色 16G国行 有正规发票|3680元
个人转让苹果5 16G 盒子配件齐全|3630元
学生自用s4黑色和别人送的iphone5黑色|3700元
好消息,低价出售苹果iPhone4/4s/5 三星等手机|1999元
新的苹果5。换笔记本|4500元
低价转让99新白色16G IPHONE5|3630元
iPhone516G日行有解锁卡贴完美使用|3500元
纯个人闲置全新未开封港行黑色苹果iPhone516GB|4500元
苹果5C中秋特价4100送礼包|4100元
95成新苹果iPhone5|3800元
黑色苹果iPhone516GB国行|3800元
iPhone5 白色64G 美版无锁|3500元
全新白色iPhone5|4300元
白色苹果iPhone532GB港版原装主配无拆无修|4001元
单反换手机可商量|3300元
99成新苹果iPhone5|4000元
个人黑色苹果5行货16G|3500元
黑色国行苹果5，卖或换白色国行|3800元
个人全新苹果iPhone5|3600元
iphone5九新现出售3500商家勿扰|3500元
出售自己用的99新港版16G白色的IPHONE5|4200元
求购真诚想购苹果5一台可上门去取什么颜色都行|4500元
2008圆转白色苹果iPhone5国行16G无拆修|2618元
自用苹果5代便宜转|3600元
出售国航苹果5.黑色.16G.在保内|3800元
iPhone5自用16G行货|3800元
苹果5行货配件都在|3500元
心跳转让手机|3800元
黑色苹果iPhone516GB国行保修期内原装主配无拆无修|3700元
IPHONE 5 黑色16g 九成新 3800 同城交易|3800元
自用苹果5 白色99新|3600元
黑色iPhone5学生自用国航|3450元
iphone5转让|3799元
国行9月4号买的iphone5|3900元
收一自用苹果5国行的|2000元
苹果iPhone5 多功能,智能手机|3560元
全新苹果iPhone5|6000元
全新苹果iPhone5|5000元
行货标准版白色IPHONE5置换电信的高端双模手机|3700元
iPhone5 白色64G换黑色苹果5|3500元
99成新出售自用国行在保iphone5白32G有发票未越狱|5288元
转让白色苹果iPhone5 国行手机|3500元
全新iPhone5、国行16G|4400元
iPhone5国行 白色|3800元
黑色苹果iPhone5|3800元
黑色苹果iPhone5全新未拆封|6000元
ipone5|800元
4000元转让全新黑色苹果iPhone516GB手机,未拆包装|4000元
全新未拆封苹果iPhone5|4000元
转白色苹果5黑4S 原包装配件齐全 国行正品|3500元
9成新苹果5白色行货|3300元
黑色苹果iPhone5|4000元
自用国行iPhone5出售|3400元
完美高仿苹果5,拿手里有面子|550元
中国电信集团手机业务|1元
Iphone5 国行 未拆封|4200元
出黑色国行16G iPhone5 成色完美 3600可议价|3600元
9300换iphone5。加钱换。可短信。|1元
iphone5港行粉白低价处理|3150元
全新黑色iphone5 16G 电信版|3500元
个人出售iphone5白色16G国行一台手机无任何刮蹭|3900元
全新iphone5(黑色)比市场价便宜转让|4300元
99新16G白色iphnoe5|4800元
真心转让苹果5手机一部 非诚勿扰|4600元
美国V版三网通吃iphone5白色16G|3500元
含泪出手iPhone5|4800元
iphone5黑色16GB美版有锁,无划痕,可议|2799元
iphone 5 优惠促销 实体连锁店铺销售 假一赔十|3000元
苹果iphone5又便宜了|2950元
自用 iPhone5 国行 16GB 99新 半年保修带发票|4000元
白色苹果516G版转让|3950元
美国购买美版无锁iphone5白色,有小票|4300元
穷人求购一台苹果5|2000元
n7100换iphone5!|2800元
转让iphone5 16G 黑色 大陆行货 非合约机一台|3700元
国行电信版iphone5转让|4500元
用了五天全新国行白色iPhone5|4400元
95成新苹果iPhone5|4000元
转让才使用一个月的几乎全新的白色苹果516G行货手机|4300元
个人转让港行95新 白色iPhone5 16G送多个保护壳|3500元
个人低价转让苹果5白色 国行|3600元
自用Touch5一部,因换IPhone5所有闲置,还有一部索尼LT26I|1600元
转自用的白色国行IPHO5充电器数据线耳机发票齐全|1元
全新移动版 苹果5 出售|3888元
i879换iphone5电信版加钱2000|2000元
苹果5灰蓝、没用一年、配件没有|3500元
iphone5日版 64G黑色|3000元
电信版iPhone5国行|3500元
白色苹果iPhone5再保|3700元
全新仿iphone5出售|700元
iphone5便宜出。急用钱|3500元
9成新苹果iPhone5|4500元
95成新苹果iPhone5|3500元
全新苹果iPhone5白色16g|4500元
转让女孩子使用过的iPhone5国行手机|3600元
白色苹果iPhone564GB|4300元
黑色苹果iPhone5|4200元
收购苹果5一台。木樨园的勿扰。价格再议|110元
全新苹果5数据线和座充|25元
求购一苹果5|3000元
9月16日京东购买苹果5,16G版!|4300元
9.5新白色苹果iPhone5学生自用|3800元
iPhone5 国行 白色|3900元
iPhone5|4000元
黑色苹果iPhone516GB已拆封国行在保修期内|4000元
国行16G黑色IPHONE5换三星S4双卡|99999元
本人转让IPHONE5一台,北京交易|3500元
中国电信集团手机业务|10元
全新iPhone5出售|4000元
自用白色 苹果 iPhone5 16GB 国行|3660元
个人苹果5白色16g|3600元
国行Iphone5。99成新|3800元
全新苹果iPhone5|3999元
本人求购iphone5一台最好白色|3000元
白色苹果iPhone516GB港版正品发票保修期内无拆无修|3500元
iphone5 32G超高仿|500元
95成新IP 5 电信版出售|3580元
白色iPhone5,16g|3000元
白色iphone5,64G大容量自用!只面交,商家贩子勿扰!|3600元
要出国了手机用不上了|3800元
苹果5电信版,|3800元
9成新苹果iPhone5|2999元
求购iPhone5白色一台|3400元
iphone5黑白各一台16G国行全套|9000元
谁想拿自己iPhone 5换我的诺基亚925|1元
价格可议苹果iphone5黑色全新国行换新在保懂的朋友联系|3600元
iPhone5国行黑色16G在保|3800元
出售闲置自用苹果5国行正品 有发票 再保可验机|1元
iphone5港版黑色在保三百天求换三星S4白色|1元
苹果5 白色 16G 国行。无越狱,无拆修,无进水,支持各地|3500元
港行苹果iPhone 5 32GB|3799元
iphone5c|4000元
9成新苹果iPhone5白色|3000元
日版iphone5白色一部|3500元
